歌手,歌名,链接
谭晶,贴心人,https://rapzh.com/songs/1343097
谭晶,道法自然,https://rapzh.com/songs/1342993
谭晶,感恩祖国(伴奏),https://rapzh.com/songs/1343093
谭晶,共产党颂,https://rapzh.com/songs/1343098
谭晶,共和国的春天,https://rapzh.com/songs/1343106
朴明秀,로케트 박대리(Inst.),https://rapzh.com/songs/1524748
朴明秀,탈랄라(Remix),https://rapzh.com/songs/1524779
朴明秀,자존심(House),https://rapzh.com/songs/1524794
朴明秀,SNS,https://rapzh.com/songs/1472953
朴明秀,꿈이었을까 (inst.),https://rapzh.com/songs/1524728
朴明秀,Two Face,https://rapzh.com/songs/1524763
朴明秀,Happening,https://rapzh.com/songs/1524766
朴明秀,이유 아닌 이유,https://rapzh.com/songs/1524773
朴明秀,We Love Dokdo(Remix),https://rapzh.com/songs/1524782
朴明秀,바람의 아들(Rock),https://rapzh.com/songs/1524813
朴明秀,자존심(Remix),https://rapzh.com/songs/1524816
朴明秀,바보에게… 바보가,https://rapzh.com/songs/1524739
朴明秀,We Love Dokdo,https://rapzh.com/songs/1524757
朴明秀,너와의 이별,https://rapzh.com/songs/1524772
朴明秀,Intro,https://rapzh.com/songs/1524788
朴明秀,사랑해,https://rapzh.com/songs/1524791
朴明秀,For You,https://rapzh.com/songs/1524798
朴明秀,자존심(Funky),https://rapzh.com/songs/1524804
朴明秀,바보야,https://rapzh.com/songs/1524689
朴明秀,이지걸,https://rapzh.com/songs/1524692
朴明秀,아쿠아 파라다이스(아쿠아플라넷송) (Inst.),https://rapzh.com/songs/1524717
朴明秀,Fyah,https://rapzh.com/songs/1524731
朴明秀,바보에게… 바보가(Inst.),https://rapzh.com/songs/1524745
朴明秀,바다의 왕자,https://rapzh.com/songs/1524762
鬱P,宇宙人のアイラブユー,https://rapzh.com/songs/718870
鬱P,The Beautiful Puke,https://rapzh.com/songs/718299
鬱P,THE DYING MESSAGE,https://rapzh.com/songs/719402
鬱P,HIKIZURI,https://rapzh.com/songs/718550
鬱P,人间の蕾,https://rapzh.com/songs/719310
鬱P,自爆2号,https://rapzh.com/songs/719105
鬱P,CR独特な世界観,https://rapzh.com/songs/718855
鬱P,惑星无修正,https://rapzh.com/songs/719262
鬱P,DIARRHEA,https://rapzh.com/songs/719566
鬱P,世界中に笑われても,https://rapzh.com/songs/718350
鬱P,骸Attack!!,https://rapzh.com/songs/719494
鬱P,偶像崇拝,https://rapzh.com/songs/718739
鬱P,自爆3号,https://rapzh.com/songs/718769
鬱P,理想郷へおいでませ,https://rapzh.com/songs/719286
鬱P,覚,https://rapzh.com/songs/719293
鬱P,华,https://rapzh.com/songs/719355
鬱P,イニシアチブ,https://rapzh.com/songs/719535
鬱P,天使だと思っていたのに,https://rapzh.com/songs/718342
鬱P,飴ちゃん,https://rapzh.com/songs/718563
鬱P,CR独特な世界観,https://rapzh.com/songs/719082
鬱P,ハイパーリアリティショウ,https://rapzh.com/songs/718306
鬱P,あかいぼく,https://rapzh.com/songs/719090
鬱P,Doll,https://rapzh.com/songs/719594
鬱P,お天道様とドブネズミ,https://rapzh.com/songs/718314
妄邪,烟雨楼下 (伴奏),https://rapzh.com/songs/1717828
妄邪,烟雨楼下,https://rapzh.com/songs/1717827
大喜,Honesty（Cover：Pink Sweat$）,https://rapzh.com/songs/904282
大喜,好久没见过,https://rapzh.com/songs/1957911
大喜,家里,https://rapzh.com/songs/904316
大喜,Changes（Cover XXXTENTACION）,https://rapzh.com/songs/904323
大喜,日记 / Diary,https://rapzh.com/songs/904269
大喜,Flower (HtFR Remix),https://rapzh.com/songs/904289
大喜,真的很怪荔,https://rapzh.com/songs/904276
大喜,吸引力法则,https://rapzh.com/songs/904307
大喜,暴风雨（大喜 remix）,https://rapzh.com/songs/904330
大喜,蝴蝶,https://rapzh.com/songs/904296
大喜,人类死于执念（Feat.大喜）,https://rapzh.com/songs/904300
大喜,喜欢,https://rapzh.com/songs/904314
大喜,RUN,https://rapzh.com/songs/904339
大喜,暴风雨（大喜 remix.Instrumental）,https://rapzh.com/songs/904332
大喜,Vibe（Feat.ALIENBOY）,https://rapzh.com/songs/4139749
大喜,Flower,https://rapzh.com/songs/4937474
大喜,OK,https://rapzh.com/songs/5634502
大喜,黑色,https://rapzh.com/songs/5743797
大喜,不用再去怪谁Demo,https://rapzh.com/songs/7629689
大喜,有些事情,https://rapzh.com/songs/7629690
大喜,钻石手枪,https://rapzh.com/songs/9378520
大喜,STORM,https://rapzh.com/songs/9632874
朴志宪,보고 싶은 날엔 (inst.) (With Chorus),https://rapzh.com/songs/817543
朴志宪,온 맘 다해,https://rapzh.com/songs/817391
朴志宪,Only You (MR),https://rapzh.com/songs/817380
朴志宪,I'm Sorry,https://rapzh.com/songs/817327
朴志宪,주를 높이기 원합니다 (inst.),https://rapzh.com/songs/817395
朴志宪,어제 같은데,https://rapzh.com/songs/817421
朴志宪,별보다 달보다 (inst.),https://rapzh.com/songs/817480
朴志宪,You Are My Life (채널A 아빠본색 Family Ver.),https://rapzh.com/songs/817284
朴志宪,Walk Away,https://rapzh.com/songs/817300
朴志宪,왜 자꾸 보고싶을까,https://rapzh.com/songs/817324
朴志宪,In your eyes (Inst.),https://rapzh.com/songs/817368
朴志宪,주를 높이기 원합니다,https://rapzh.com/songs/817387
朴志宪,I`m Sorry,https://rapzh.com/songs/817351
朴志宪,눈물이 흐른다 (Inst.),https://rapzh.com/songs/817265
朴志宪,사랑폭발,https://rapzh.com/songs/817291
朴志宪,왜 자꾸 보고싶을까,https://rapzh.com/songs/817347
朴志宪,니가 뭔데,https://rapzh.com/songs/817464
朴志宪,니가 뭔데 (Inst.),https://rapzh.com/songs/817465
朴志宪,오렌지 나라의 앨리스,https://rapzh.com/songs/817521
朴志宪,Walk Away (Piano Ver.),https://rapzh.com/songs/817302
朴志宪,왜 자꾸 보고싶을까 (inst.),https://rapzh.com/songs/817335
朴志宪,지킬 수 있게 (MR),https://rapzh.com/songs/817435
朴志宪,안녕히 (inst.) (With Chorus),https://rapzh.com/songs/817546
朴志宪,예쁘다,https://rapzh.com/songs/817321
粒粒,相亲相爱,https://rapzh.com/songs/1907761
粒粒,隐形兽,https://rapzh.com/songs/1341403
粒粒,幻期颐,https://rapzh.com/songs/1341404
粒粒,大自在,https://rapzh.com/songs/1341399
粒粒,穿山甲,https://rapzh.com/songs/4241456
粒粒,漫漫人生路,https://rapzh.com/songs/4940399
粒粒,春之祭,https://rapzh.com/songs/14184149
粒粒,这个世界,https://rapzh.com/songs/41671827
粒粒,这个世界 (伴奏),https://rapzh.com/songs/41671828
粒粒,分享,https://rapzh.com/songs/41735695
Doris何小河,Man in The Bottle,https://rapzh.com/songs/1342691
Doris何小河,如果说 (Bonus Track伴奏),https://rapzh.com/songs/1342697
Doris何小河,夜里,https://rapzh.com/songs/1342729
Doris何小河,the color of your world,https://rapzh.com/songs/1342731
Doris何小河,天尽头,https://rapzh.com/songs/1838026
Doris何小河,OLA - DEMO,https://rapzh.com/songs/1342704
Doris何小河,花痴的探戈,https://rapzh.com/songs/1342721
Doris何小河,如果说 (Bonus Track),https://rapzh.com/songs/1342695
Doris何小河,The Seaside Bus,https://rapzh.com/songs/1342709
Doris何小河,粉红天马,https://rapzh.com/songs/1342715
Doris何小河,"hello, summer(prod. 8ROKEBOY)",https://rapzh.com/songs/5787977
Doris何小河,花非花,https://rapzh.com/songs/7892687
Doris何小河,粉红天马,https://rapzh.com/songs/8478268
Doris何小河,猎,https://rapzh.com/songs/8478269
Doris何小河,The Seaside Bus,https://rapzh.com/songs/8478270
Doris何小河,见习花神,https://rapzh.com/songs/8478271
Doris何小河,Tiny Rhapsody,https://rapzh.com/songs/8478272
Doris何小河,角色,https://rapzh.com/songs/8478273
Doris何小河,夜里,https://rapzh.com/songs/8478300
Doris何小河,那叫做世界的幻觉,https://rapzh.com/songs/8478301
Doris何小河,野生蔷薇,https://rapzh.com/songs/8478384
Doris何小河,如果说 (Bonus Track),https://rapzh.com/songs/12313345
Doris何小河,夜里,https://rapzh.com/songs/14590784
崔子格,爱如空气 (粤语版),https://rapzh.com/songs/1064395
崔子格,你让我勇敢,https://rapzh.com/songs/1064435
崔子格,我不记得了,https://rapzh.com/songs/1064440
崔子格,爱如空气 (粤语版伴奏),https://rapzh.com/songs/1064408
崔子格,鸿运当头,https://rapzh.com/songs/1064431
崔子格,最初的美好,https://rapzh.com/songs/1064443
崔子格,乱世正果 (粤语版伴奏),https://rapzh.com/songs/1064411
崔子格,乱世正果 (粤语版),https://rapzh.com/songs/1064398
崔子格,飞羽,https://rapzh.com/songs/1064426
崔子格,傀心,https://rapzh.com/songs/1064388
崔子格,时间停止,https://rapzh.com/songs/1064371
崔子格,时间停止 (伴奏),https://rapzh.com/songs/1064373
崔子格,老婆最大 (粤语版),https://rapzh.com/songs/1064397
崔子格,装睡的人 (粤语版伴奏),https://rapzh.com/songs/1064412
崔子格,虞美人 (伴奏),https://rapzh.com/songs/1064406
崔子格,安之若素,https://rapzh.com/songs/1064543
崔子格,邻座女孩对男友撒娇 (伴奏),https://rapzh.com/songs/1064553
崔子格,无限,https://rapzh.com/songs/1064391
崔子格,装睡的人 (粤语版),https://rapzh.com/songs/1064399
崔子格,最好的结果 (伴奏),https://rapzh.com/songs/1064407
崔子格,来不及对不起,https://rapzh.com/songs/1064629
崔子格,恋爱格言,https://rapzh.com/songs/1064730
崔子格,来不及对不起 (伴奏),https://rapzh.com/songs/1064630
崔子格,老婆最大 (粤语版) (伴奏),https://rapzh.com/songs/1064410
王铮亮,当我们,https://rapzh.com/songs/2041438
王铮亮,归还世界给你 (伴奏),https://rapzh.com/songs/2041405
王铮亮,你是答案,https://rapzh.com/songs/1454130
王铮亮,知你冷暖，懂你悲欢,https://rapzh.com/songs/2041419
王铮亮,相爱一场,https://rapzh.com/songs/2041435
王铮亮,三月里的小雨,https://rapzh.com/songs/2041497
王铮亮,静静地夜晚,https://rapzh.com/songs/2041495
王铮亮,天天儿童节,https://rapzh.com/songs/1454021
王铮亮,时间都去哪儿了2015(Bonus Track),https://rapzh.com/songs/2041444
王铮亮,寻觅,https://rapzh.com/songs/2041420
王铮亮,家的方向,https://rapzh.com/songs/1454001
王铮亮,还在这里 (伴奏),https://rapzh.com/songs/2041429
王铮亮,真爱你的云,https://rapzh.com/songs/2041496
王铮亮,爱里没有等于,https://rapzh.com/songs/1454034
王铮亮,任我 (伴奏),https://rapzh.com/songs/2041409
王铮亮,你是我的,https://rapzh.com/songs/2041430
王铮亮,星月,https://rapzh.com/songs/2041413
王铮亮,我想给你的,https://rapzh.com/songs/2041414
王铮亮,最美的告白,https://rapzh.com/songs/1454090
王铮亮,老嗓子,https://rapzh.com/songs/2041411
王铮亮,离别,https://rapzh.com/songs/2041422
王铮亮,表白,https://rapzh.com/songs/2041423
王铮亮,星光,https://rapzh.com/songs/2041436
王铮亮,一加一,https://rapzh.com/songs/2041478
花僮,将军，请上马,https://rapzh.com/songs/1537243
花僮,醉春宵,https://rapzh.com/songs/1537240
花僮,后来我们没在一起,https://rapzh.com/songs/1537227
花僮,将军，请上马 (伴奏),https://rapzh.com/songs/1537244
花僮,愿你有酒可以醉 (伴奏),https://rapzh.com/songs/1537238
花僮,愿你有酒可以醉,https://rapzh.com/songs/1537236
花僮,幸福了 然后呢,https://rapzh.com/songs/1537390
花僮,繁华尘世外,https://rapzh.com/songs/1537344
花僮,半句,https://rapzh.com/songs/1537247
花僮,光年之外 (伴奏),https://rapzh.com/songs/1537232
花僮,后来我们没在一起 (伴奏),https://rapzh.com/songs/1537228
花僮,情字诀 (伴奏),https://rapzh.com/songs/1537250
花僮,放逐之刃,https://rapzh.com/songs/1537554
花僮,长腿叔叔（Cover：袁娅维）,https://rapzh.com/songs/1537388
花僮,囚心锁 (伴奏),https://rapzh.com/songs/1537288
花僮,囚心锁,https://rapzh.com/songs/1537286
花僮,囧架架,https://rapzh.com/songs/1537403
花僮,光年之外,https://rapzh.com/songs/1537230
花僮,醉春宵 (伴奏),https://rapzh.com/songs/1537241
花僮,笑容死在回忆里,https://rapzh.com/songs/1537252
花僮,我们不该说再见,https://rapzh.com/songs/3058441
花僮,相思锁 (伴奏),https://rapzh.com/songs/1537255
花僮,放逐之刃（伴奏）,https://rapzh.com/songs/1537555
花僮,我们的爱刚刚好,https://rapzh.com/songs/1537257
岚之调,本色（Cover 洛天依）,https://rapzh.com/songs/1543333
岚之调,故人叹（Cover 吴琼）,https://rapzh.com/songs/1543264
岚之调,怨苍天变了心（Cover 谭晶）,https://rapzh.com/songs/1543342
岚之调,【淮上】破云 - 原创群像歌曲,https://rapzh.com/songs/1543196
岚之调,忘羡（纯歌版）,https://rapzh.com/songs/1543329
岚之调,踏歌寻方（Cover 小曲儿）,https://rapzh.com/songs/1543344
岚之调,逐忆成书,https://rapzh.com/songs/1543330
岚之调,天下为棋（Cover 音频怪物）,https://rapzh.com/songs/1543339
岚之调,双生契（Cover 乐正绫 / 洛天依）,https://rapzh.com/songs/1543254
岚之调,步戏（Cover 五音Jw）,https://rapzh.com/songs/1543313
岚之调,狐言（Cover 河图 / 洛天依）,https://rapzh.com/songs/1543261
岚之调,一剑春山老（Cover 林志炫）,https://rapzh.com/songs/1543295
岚之调,琵琶行（Cover 奇然、沈谧仁）,https://rapzh.com/songs/1543301
岚之调,青丝（Cover 时光胶囊）,https://rapzh.com/songs/1543321
岚之调,画师（Cover 梅粮新）,https://rapzh.com/songs/1543332
岚之调,古龙群侠传（Cover 河图）,https://rapzh.com/songs/1543340
岚之调,长生诀（Cover 西瓜JUN）,https://rapzh.com/songs/1543317
岚之调,典狱司（Cover 音频怪物）,https://rapzh.com/songs/1543322
岚之调,蟋梦人生（Cover：EDIQ）,https://rapzh.com/songs/1543275
岚之调,新贵妃醉酒（Cover 李玉刚）,https://rapzh.com/songs/1543315
岚之调,天下为棋（Cover 音频怪物）,https://rapzh.com/songs/1543319
岚之调,青丝（Cover 时光胶囊）,https://rapzh.com/songs/1543335
岚之调,山水之间（Cover 许嵩）,https://rapzh.com/songs/1543336
岚之调,清明上河图（Cover 李玉刚）,https://rapzh.com/songs/1543323
王嘉,拥抱你,https://rapzh.com/songs/842260
王嘉,迎男神,https://rapzh.com/songs/842269
王嘉,17跑跳,https://rapzh.com/songs/842265
王嘉,带上月光上路,https://rapzh.com/songs/5010725
王嘉,歌舞：青春畅想,https://rapzh.com/songs/5799551
王嘉,拥抱你,https://rapzh.com/songs/6457297
王嘉,青春畅想,https://rapzh.com/songs/8046961
日比野則彦,迷宫 - 密林航行,https://rapzh.com/songs/9241716
日比野則彦,ステージ1 BGM Meteoric Swarm,https://rapzh.com/songs/4730732
日比野則彦,ステージ2 BGM Uplifting (追加BGM vol.8 アーンヴァル パック),https://rapzh.com/songs/4730844
日比野則彦,EV03-2 ショッピングA,https://rapzh.com/songs/5774295
日比野則彦,EV21 仮面の賢者,https://rapzh.com/songs/5774505
日比野則彦,EV33 仮面の賢者と預言の者,https://rapzh.com/songs/5895539
日比野則彦,EV24 世界の始まり,https://rapzh.com/songs/5895584
日比野則彦,EV17 ロキとの会話C,https://rapzh.com/songs/5895618
日比野則彦,Trusting Peace,https://rapzh.com/songs/6426435
日比野則彦,Phobos at Mars,https://rapzh.com/songs/6426436
日比野則彦,迷宫V 遗都シンジュク 【ダンジョン 21F~25F】 / 迷宫V 天ノ磐座 【ダンジョン 21F~25F】,https://rapzh.com/songs/6442140
日比野則彦,EV23-1 浮遊する球体,https://rapzh.com/songs/6488630
日比野則彦,Tanker Incident,https://rapzh.com/songs/7259411
日比野則彦,"Yell ""Dead Cell""",https://rapzh.com/songs/7259412
日比野則彦,EV25 ルカとの会話,https://rapzh.com/songs/8617425
日比野則彦,EV03-7 ベヨネッタ戦闘態勢A,https://rapzh.com/songs/8786443
日比野則彦,Fortune,https://rapzh.com/songs/8803453
日比野則彦,Who Am I Really ?,https://rapzh.com/songs/8803455
日比野則彦,"Yell ""Dead Cell""",https://rapzh.com/songs/9127446
日比野則彦,Snake Eater (Instrumental),https://rapzh.com/songs/9127449
日比野則彦,Battle in the Base,https://rapzh.com/songs/9127450
日比野則彦,恋のメッセージ <Instrumental>,https://rapzh.com/songs/9153643
日比野則彦,Explosion&Aftermath,https://rapzh.com/songs/9255464
日比野則彦,introduction,https://rapzh.com/songs/9255465
小高直樹,緊迫モード,https://rapzh.com/songs/1085062
小高直樹,ステージ2,https://rapzh.com/songs/1085033
小高直樹,マドゥーラの翼 (MUSIC BY ATOMIC WAVE、テープ音源),https://rapzh.com/songs/1085336
小高直樹,王女と結婚END,https://rapzh.com/songs/1084919
小高直樹,むうネコぶらざーず,https://rapzh.com/songs/1085147
小高直樹,千里の道も一歩から～メイン1,https://rapzh.com/songs/1084770
小高直樹,メイン（塔・城）,https://rapzh.com/songs/1084803
小高直樹,ミス～残念でしたなあ黄門様～ゲームオーバー,https://rapzh.com/songs/1084850
小高直樹,ミス～ゲームオーバー,https://rapzh.com/songs/1085023
小高直樹,メイン（助さん、格さん）,https://rapzh.com/songs/1084828
小高直樹,トゥルーエンド (GOOD NIGHT),https://rapzh.com/songs/1085328
小高直樹,メイン,https://rapzh.com/songs/1084696
小高直樹,三太でござる,https://rapzh.com/songs/1084784
小高直樹,ステージ1、4後半,https://rapzh.com/songs/1085174
小高直樹,ノーマルエンド (SIESTA),https://rapzh.com/songs/1085313
小高直樹,未使用曲 (STRANGE MEMORIES OF DEATH),https://rapzh.com/songs/1085332
小高直樹,ハワイ 外 [水戸黄門II 世界漫遊記 (FC) ],https://rapzh.com/songs/3857359
小高直樹,ノーマル,https://rapzh.com/songs/1084715
