song_name	rapper	url
全部都是你	DP龙猪	https://rapzh.com/songs/477962
我向圣诞老人许下愿望（伴奏）	DP龙猪	https://rapzh.com/songs/182470
慢慢来 (男生版)	DP龙猪	https://rapzh.com/songs/477952
我向圣诞老人许下愿望	DP龙猪	https://rapzh.com/songs/182469
我可不可以	DP龙猪	https://rapzh.com/songs/477888
伤心太平洋	任贤齐	https://rapzh.com/songs/499122
这款自作多情	茄子蛋	https://rapzh.com/songs/567475
把你的女朋友送给我好不好	茄子蛋	https://rapzh.com/songs/567557
Happy!!! 运将情歌	茄子蛋	https://rapzh.com/songs/567425
这款自作多情	茄子蛋	https://rapzh.com/songs/567422
孤独的人我们一起出发	茄子蛋	https://rapzh.com/songs/567434
Outro 2nd	茄子蛋	https://rapzh.com/songs/567450
亲爱的无情孙小美	茄子蛋	https://rapzh.com/songs/567527
阿明与我	茄子蛋	https://rapzh.com/songs/567417
请问你敢欲做我的 Girlfriend	茄子蛋	https://rapzh.com/songs/567432
Happy!!! 运将情歌	茄子蛋	https://rapzh.com/songs/567493
现代的男女你如何看待	茄子蛋	https://rapzh.com/songs/567441
浪流连	茄子蛋	https://rapzh.com/songs/567454
闻道有先后，术业有专攻	茄子蛋	https://rapzh.com/songs/567420
我还是爱着他	刘羽晟	https://rapzh.com/songs/1049117
Still shine	刘羽晟	https://rapzh.com/songs/2481471
Kendrick Lamar-DRANK（ASEAN remix）	刘羽晟	https://rapzh.com/songs/2053075
不爱你的人不要爱	刘羽晟	https://rapzh.com/songs/1049131
我还是爱着他 (伴奏)	刘羽晟	https://rapzh.com/songs/1049121
Set me free	刘羽晟	https://rapzh.com/songs/2170368
“last one”（free style）	炮彈SHELL	https://rapzh.com/songs/705935
火候100%(PROD.LEVEL4)	炮彈SHELL	https://rapzh.com/songs/2170431
人人尽说江南好	白雪	https://rapzh.com/songs/1339237
咱是一家人 (伴奏)	白雪	https://rapzh.com/songs/1339140
一个人	白雪	https://rapzh.com/songs/1339057
绿色曙光 (伴奏)	雪碧说唱	https://rapzh.com/songs/1714655
都不如你甜 (伴奏)	雪碧说唱	https://rapzh.com/songs/1714668
Bloody Moon (2012.12.31 NIPPON BUDOKAN)	氷室京介	https://rapzh.com/songs/3104847
JEALOUSYを眠らせて	氷室京介	https://rapzh.com/songs/3104833
HEAT (2008.9.14 YOKOHAMA ARENA)	氷室京介	https://rapzh.com/songs/3104848
MARIONETTE (2011.6.12 TOKYO DOME)	氷室京介	https://rapzh.com/songs/3104852
LOVE & GAME (2012.12.31 NIPPON BUDOKAN)	氷室京介	https://rapzh.com/songs/3104846
Feel-it (HELLSING OVA X 特典PV収録曲)	松尾早人	https://rapzh.com/songs/1777227
Chakra Destiny	松尾早人	https://rapzh.com/songs/1777192
街(中国)	松尾早人	https://rapzh.com/songs/1778120
マジカル・ミステリー・バトル	松尾早人	https://rapzh.com/songs/1777201
陀羅尼FIFTY	松尾早人	https://rapzh.com/songs/1777194
酒場(汎用)	松尾早人	https://rapzh.com/songs/1778109
廃棄物組曲 序曲	松尾早人	https://rapzh.com/songs/1777149
篝火～noblesse oblige～	松尾早人	https://rapzh.com/songs/1777220
リトル・エロイカ	松尾早人	https://rapzh.com/songs/1777223
窮地	松尾早人	https://rapzh.com/songs/1778108
Don’t Be Afraid	西原健一郎	https://rapzh.com/songs/3557630
Afterwardness	西原健一郎	https://rapzh.com/songs/3557533
キミだけに (off vocal)	悠木碧	https://rapzh.com/songs/2516854
Cast Talk	悠木碧	https://rapzh.com/songs/2516937
アニメじゃない	岡田さとる	https://rapzh.com/songs/3579716
ロゴ	岡田さとる	https://rapzh.com/songs/3579773
カムヒア！ダイターン3	岡田さとる	https://rapzh.com/songs/3579732
集う守護者	岡田さとる	https://rapzh.com/songs/3579756
SUPER ROBOT SYMPHONY	岡田さとる	https://rapzh.com/songs/3579766
我が心 明镜止水~されどこの掌(て)は烈火の如	岡田さとる	https://rapzh.com/songs/3579724
诗情画逸（伴奏）	司夏	https://rapzh.com/songs/1875820
Nakakapagpabagabag	鏡音レン	https://rapzh.com/songs/4485190
Empty dawn	鏡音レン	https://rapzh.com/songs/3405635
Cur Ergo	鏡音レン	https://rapzh.com/songs/4485197
Ruins in the Paradise	鏡音レン	https://rapzh.com/songs/3405636
生存症	鏡音レン	https://rapzh.com/songs/3405633
黒煙メイズ	鏡音レン	https://rapzh.com/songs/3405630
ミスター・アンドロイド	鏡音レン	https://rapzh.com/songs/3405637
ローリンロールローレライ	鏡音レン	https://rapzh.com/songs/3436483
奇跡の別の名前	鏡音レン	https://rapzh.com/songs/3775096
Hostility and Friendship, Fairness and Honesty (Bootleg version)	鏡音レン	https://rapzh.com/songs/4485171
86	鏡音レン	https://rapzh.com/songs/4485191
群青ブレス (Cover)	鏡音レン	https://rapzh.com/songs/4806327
a decayed garden sinks into the isolated sea	鏡音レン	https://rapzh.com/songs/3405629
レイヴン・ヘイヴン	鏡音レン	https://rapzh.com/songs/3405631
NORMAL HUMAN	鏡音レン	https://rapzh.com/songs/3405632
minus in the sun	鏡音レン	https://rapzh.com/songs/3405634
imperfect circulation	鏡音レン	https://rapzh.com/songs/4165541
I LISTEN TO THE MUSIC	鏡音レン	https://rapzh.com/songs/4165542
ミスター・アンドロイド	鏡音レン	https://rapzh.com/songs/4165543
helpless...	鏡音レン	https://rapzh.com/songs/4165546
Close To You	罗润权	https://rapzh.com/songs/1653313
어쩌죠(Inst.)	罗润权	https://rapzh.com/songs/1609985
..더라면 (Inst.)	罗润权	https://rapzh.com/songs/1653309
Post It	罗润权	https://rapzh.com/songs/1653341
울리고 싶어 (Inst.)	罗润权	https://rapzh.com/songs/1609981
너 없는 시간 (Inst.)	罗润权	https://rapzh.com/songs/1609992
슬픈월	罗润权	https://rapzh.com/songs/1653342
하루의 끝 (Instrumental)	罗润权	https://rapzh.com/songs/1610022
그리운 날들 (Inst.)	罗润权	https://rapzh.com/songs/1653292
渣男讨伐记（伴奏）	新乐尘符	https://rapzh.com/songs/1352786
人间 (demo)	羽·泉	https://rapzh.com/songs/843179
给未来的你(Instrumental)	羽·泉	https://rapzh.com/songs/843281
翱翔天地 (伴奏)	胡夏	https://rapzh.com/songs/1962304
只问你肯不肯 (伴奏)	胡夏	https://rapzh.com/songs/1545505
雨霖铃（伴奏）	陈鹏杰	https://rapzh.com/songs/1626908
妹でもいいじゃない？～ファインダーメモリー（優美菜）	岩垂徳行	https://rapzh.com/songs/1562260
真夏のラヴチャンス～ファインダーメモリー（日向寺南夏）	岩垂徳行	https://rapzh.com/songs/1562251
ダンシングアイドル登場!～Fullver.～（仲座ろみ）	岩垂徳行	https://rapzh.com/songs/1562272
マジカルリンク＠マジカルユミナ～マジカルユミナver.～	岩垂徳行	https://rapzh.com/songs/1562261
マンマミーアロミーナ!	岩垂徳行	https://rapzh.com/songs/1562263
篁莉里愛のテーマ	岩垂徳行	https://rapzh.com/songs/1562180
ギュッとつないでキュンとして～ファインダーメモリー（篁莉里愛）	岩垂徳行	https://rapzh.com/songs/1562250
放課後、夕闇で⋯～ファインダーメモリー（姫乃樹凜世）	岩垂徳行	https://rapzh.com/songs/1562257
お散歩	岩垂徳行	https://rapzh.com/songs/1562284
駆け出したくなる時	岩垂徳行	https://rapzh.com/songs/1562289
Ein fahrender Ritter (Knights errant)	岩垂徳行	https://rapzh.com/songs/1565165
ダンシングアイドル登場!～ファインダーメモリー（仲座ろみ）	岩垂徳行	https://rapzh.com/songs/1562255
味方5［The Legend of Sword］ (PS4 & NS)	岩垂徳行	https://rapzh.com/songs/1562118
姫乃樹凜世のテーマ	岩垂徳行	https://rapzh.com/songs/1562189
狼狽	岩垂徳行	https://rapzh.com/songs/1562297
Tapfer, steh auf! ~勇者よ、立ち上がれ!~ (PS4 & NS)	岩垂徳行	https://rapzh.com/songs/1562064
エンディング2［A Story Forever］ (PS4 & NS)	岩垂徳行	https://rapzh.com/songs/1562168
日向寺南夏のテーマ	岩垂徳行	https://rapzh.com/songs/1562182
色を忘れたクリスタル～ファインダーメモリー（生野Ｃ香澄）	岩垂徳行	https://rapzh.com/songs/1562252
迷路要塞1	コナミ矩形波倶楽部	https://rapzh.com/songs/1899603
RUINED BASE	コナミ矩形波倶楽部	https://rapzh.com/songs/1899732
Arisu! buji de yokatta ne! (Arisu kyuushutsu BGM)	コナミ矩形波倶楽部	https://rapzh.com/songs/1900212
Otometic (Otomedius X (Excellent!)Ending Theme)	コナミ矩形波倶楽部	https://rapzh.com/songs/1901692
yousei-san, konnichiwa! (reberu appu BGM)	コナミ矩形波倶楽部	https://rapzh.com/songs/1900086
sonchou-san no Ouchi <PART1> (sonchou no ie BGM)	コナミ矩形波倶楽部	https://rapzh.com/songs/1900160
RUINED BASE	コナミ矩形波倶楽部	https://rapzh.com/songs/1899761
SELECT THE LANDING POINT	コナミ矩形波倶楽部	https://rapzh.com/songs/1899789
学西河	郭德纲	https://rapzh.com/songs/2850614
巧计杀桂太	郭德纲	https://rapzh.com/songs/2850858
题字戏和珅	郭德纲	https://rapzh.com/songs/2850774
书房戏三王	郭德纲	https://rapzh.com/songs/2850771
卖布头	郭德纲	https://rapzh.com/songs/2850600
师傅经	郭德纲	https://rapzh.com/songs/2850579
蜂麻燕雀	郭德纲	https://rapzh.com/songs/2850662
左连成告状	郭德纲	https://rapzh.com/songs/2850850
学评戏	郭德纲	https://rapzh.com/songs/2850612
城市爱情 伴奏	李艺玟EVAN	https://rapzh.com/songs/4333107
我的同桌是极品 (伴奏)	渔圈	https://rapzh.com/songs/3600425
椿wav（翻自 沈以诚）	渔圈	https://rapzh.com/songs/3600336
再见以后DJ	渔圈	https://rapzh.com/songs/3600339
DEEP BLUE SONG (Instrumental)	内田彩	https://rapzh.com/songs/4164986
追光者Remix	颠倒	https://rapzh.com/songs/423405
없어 (Inst.)	崔子	https://rapzh.com/songs/3648394
Last Scene (inst.)	崔子	https://rapzh.com/songs/5459318
Sauna	麻辣頌Malasung	https://rapzh.com/songs/3520463
久久 (伴奏)	谭杰希	https://rapzh.com/songs/1652431
Chinatown (伴奏)	谭杰希	https://rapzh.com/songs/1652433
敢问路在何方	方拾贰（方十二）	https://rapzh.com/songs/735876
假装我们不需要呼吸（Instrumental）	方拾贰（方十二）	https://rapzh.com/songs/2520317
剑侠世界 (伴奏)	马天宇	https://rapzh.com/songs/841964
叫我宫主大人 (伴奏)	李东山	https://rapzh.com/songs/843563
脸对脸背靠背	T.Aaron 田屹松	https://rapzh.com/songs/41728012
ミニドラマ (卯月新&葉月陽)	細谷佳正	https://rapzh.com/songs/1792270
明日へのLast Race (Off Vocal)	細谷佳正	https://rapzh.com/songs/1792308
せわやきサンシャイン	細谷佳正	https://rapzh.com/songs/1792232
Dear Prince ～テニスの王子様達へ～	細谷佳正	https://rapzh.com/songs/1792386
合同ライブ幕間③新＆陽のMCコーナー	細谷佳正	https://rapzh.com/songs/1792267
譲れない気持ち	細谷佳正	https://rapzh.com/songs/1792277
Everlasting ~BLUE BIRD version~	細谷佳正	https://rapzh.com/songs/1792340
笑顔で横暴	細谷佳正	https://rapzh.com/songs/1792241
Dear Princess by Mercury Prince	細谷佳正	https://rapzh.com/songs/1792271
不器用なキス	細谷佳正	https://rapzh.com/songs/1792276
改签爱情	宋孟君	https://rapzh.com/songs/1393575
悲伤童话	宋孟君	https://rapzh.com/songs/1393545
月上心头	宋孟君	https://rapzh.com/songs/1393561
河神	宋孟君	https://rapzh.com/songs/1393498
改签爱情 (伴奏)	宋孟君	https://rapzh.com/songs/1393576
我们一起分垃圾	宋孟君	https://rapzh.com/songs/1393533
我们一起分垃圾 (伴奏)	宋孟君	https://rapzh.com/songs/1393535
悲伤童话 (伴奏)	宋孟君	https://rapzh.com/songs/1393547
痴心未改	宋孟君	https://rapzh.com/songs/1393551
月上心头 (伴奏)	宋孟君	https://rapzh.com/songs/1393563
蹁跹 (新版)	宋孟君	https://rapzh.com/songs/1393570
痴心未改 (伴奏)	宋孟君	https://rapzh.com/songs/1393553
裁缝 (伴奏)	宋孟君	https://rapzh.com/songs/1393541
蹁跹 (新版伴奏)	宋孟君	https://rapzh.com/songs/1393572
窓辺でひとり	杉山卓夫	https://rapzh.com/songs/720518
真夜中のお散歩	杉山卓夫	https://rapzh.com/songs/720578
夏の云　その2	杉山卓夫	https://rapzh.com/songs/717101
お元気ですよ…	杉山卓夫	https://rapzh.com/songs/720389
響子さん、お手をどうぞ	杉山卓夫	https://rapzh.com/songs/720447
あ~情なや	杉山卓夫	https://rapzh.com/songs/720510
もう!春ですね	杉山卓夫	https://rapzh.com/songs/720536
不思議なお客その2	杉山卓夫	https://rapzh.com/songs/720571
一刻館のテーマ	杉山卓夫	https://rapzh.com/songs/720595
「Female～12章」から「第1章 Full 夜が満ちる」	能登麻美子	https://rapzh.com/songs/1729628
「バラス島の波の音」(沖縄県・西表島)	能登麻美子	https://rapzh.com/songs/1729616
ティファニアの「おはよう」	能登麻美子	https://rapzh.com/songs/1729458
「やさしいこえのなるほうへ。」	能登麻美子	https://rapzh.com/songs/1729515
ティファニアの「励まし」	能登麻美子	https://rapzh.com/songs/1729461
「能登麻美子・地球NOTE」～エンディングポエム	能登麻美子	https://rapzh.com/songs/1729625
TRACK #7 (ドラマCD アルカナ・ファミリア capitolo 1)	能登麻美子	https://rapzh.com/songs/1729476
「ゆきのうえ、ひかりのなか。」	能登麻美子	https://rapzh.com/songs/1729524
ショートドラマ ~トモエVer.~	能登麻美子	https://rapzh.com/songs/1729585
ティファニアの「お叱り」	能登麻美子	https://rapzh.com/songs/1729460
TRACK #3 (ドラマCD アルカナ・ファミリア capitolo 1)	能登麻美子	https://rapzh.com/songs/1729468
TRACK #4 (ドラマCD アルカナ・ファミリア capitolo 1)	能登麻美子	https://rapzh.com/songs/1729469
TRACK #8 (ドラマCD アルカナ・ファミリア capitolo 1)	能登麻美子	https://rapzh.com/songs/1729479
漆黒の羽根(Instrumental)	能登麻美子	https://rapzh.com/songs/1729493
ユメノセカイ(Instrumental)	能登麻美子	https://rapzh.com/songs/1729495
渣男讨伐记（伴奏）	谣君	https://rapzh.com/songs/1352786
Summer Summer	SARAH梁馨予	https://rapzh.com/songs/7840017
너무 깊이 생각하지마	金光石	https://rapzh.com/songs/2505729
내 사람이여	金光石	https://rapzh.com/songs/2505547
Caught in Fire (Final Boss) [STRIKERS 1945]	泉谷雅樹	https://rapzh.com/songs/3235333
Armed Wings [STRIKERS 1999]	泉谷雅樹	https://rapzh.com/songs/3235250
Credit [STRIKERS 1945]	泉谷雅樹	https://rapzh.com/songs/3235316
A hysteric woman goes over the sun [STRIKERS 1999]	泉谷雅樹	https://rapzh.com/songs/3235252
Battle of Extreme north (海面) [STRIKERS 1945 II]	泉谷雅樹	https://rapzh.com/songs/3235352
空手 [BATTLE K-ROAD]	泉谷雅樹	https://rapzh.com/songs/3235175
用心棒 [堕落天使]	泉谷雅樹	https://rapzh.com/songs/3235213
Invaders' Base [STRIKERS 1999]	泉谷雅樹	https://rapzh.com/songs/3235260
Burnt Field (Boss:2) [STRIKERS 1945 II]	泉谷雅樹	https://rapzh.com/songs/3235356
Ending [STRIKERS 1945 PLUS]	泉谷雅樹	https://rapzh.com/songs/3235246
優勝 [BATTLE K-ROAD]	泉谷雅樹	https://rapzh.com/songs/3235180
Never Know Why? [堕落天使]	泉谷雅樹	https://rapzh.com/songs/3235211
乱入 [堕落天使]	泉谷雅樹	https://rapzh.com/songs/3235217
Title [STRIKERS 1945 PLUS]	泉谷雅樹	https://rapzh.com/songs/3235229
Select [STRIKERS 1945 PLUS]	泉谷雅樹	https://rapzh.com/songs/3235231
Boss 2 [STRIKERS 1945 PLUS]	泉谷雅樹	https://rapzh.com/songs/3235241
Boss 3 [STRIKERS 1945 PLUS]	泉谷雅樹	https://rapzh.com/songs/3235242
Strikers'99 [STRIKERS 1999]	泉谷雅樹	https://rapzh.com/songs/3235264
Strikers Scramble (自機セレクト) [STRIKERS 1945]	泉谷雅樹	https://rapzh.com/songs/3235318
F・G・R (Final Boss) [STRIKERS 1945 II]	泉谷雅樹	https://rapzh.com/songs/3235365
熊 [BATTLE K-ROAD]	泉谷雅樹	https://rapzh.com/songs/3235178
Bad Luck [堕落天使]	泉谷雅樹	https://rapzh.com/songs/3235208
Fighting Singer [堕落天使]	泉谷雅樹	https://rapzh.com/songs/3235212
Wake Up [STRIKERS 1945]	泉谷雅樹	https://rapzh.com/songs/3235312
Here Comes The Gangster (Live)	Berlin Psycho Nurses（柏林护士）	https://rapzh.com/songs/41715038
未来的主人翁 (Live)	Berlin Psycho Nurses（柏林护士）	https://rapzh.com/songs/41720314
Battle Song (Live)	Berlin Psycho Nurses（柏林护士）	https://rapzh.com/songs/41721554
Bangkok Girl (Live)	Berlin Psycho Nurses（柏林护士）	https://rapzh.com/songs/41722280
Crush (伴奏)	童和光	https://rapzh.com/songs/4826935
Let's Go Paradise (inst.)	韩宝拉	https://rapzh.com/songs/14389147
Let's Go Paradise	韩宝拉	https://rapzh.com/songs/14389153
Nikka Whisky	大肥猫BigFatCat	https://rapzh.com/songs/5566862
在你身边 (伴奏)	齐羽嘉	https://rapzh.com/songs/423563
林（国风编曲练习1）	隆历奇	https://rapzh.com/songs/937751
GET OUT MY WAY！	冲天小火箭	https://rapzh.com/songs/477429
